ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,VPH_INTER
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,008,189,11
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,009,142,13
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,010,180,10
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,011,27,*
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,012,157,13
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,013,207,13
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,014,132,6
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,015,159,14
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,016,177,16
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,017,155,14
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,018,0,0
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,020,18,3
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,021,189,16
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,022,147,9
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,023,120,4
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,024,145,11
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,025,16,*
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,026,85,4
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,027,160,10
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,028,109,7
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,029,93,8
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,030,112,12
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,031,148,10
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,032,170,14
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,033,80,11
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,034,19,0
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,035,102,7
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,036,58,*
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,037,0,0
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,038,156,11
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,039,4,*
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,040,75,9
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,041,134,7
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,042,138,15
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,043,103,14
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,045,120,11
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,046,138,12
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,047,154,8
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,048,87,*
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,049,43,4
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,050,46,4
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,051,138,10
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,052,0,0
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,053,64,3
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,054,121,7
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,055,63,5
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,056,83,9
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,057,121,9
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,058,100,9
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,059,108,4
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,060,52,4
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,061,47,12
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,062,161,14
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,063,169,10
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,064,125,11
23,Quintana Roo,001,Cozumel,0001,Cozumel,0899,065,0,0
23,Quintana Roo,001,Cozumel,0001,Total AGEB urbana,0901,000,1272,200
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,001,49,6
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,002,40,5
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,003,42,6
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,004,102,19
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,005,79,11
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,006,42,6
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,007,53,12
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,008,65,8
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,009,111,14
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,010,119,12
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,011,45,10
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,012,32,5
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,013,107,13
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,014,89,14
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,015,65,13
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,016,49,8
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,017,71,16
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,018,71,14
23,Quintana Roo,001,Cozumel,0001,Cozumel,0901,019,41,8
23,Quintana Roo,001,Cozumel,0001,Total AGEB urbana,0916,000,1031,163
23,Quintana Roo,001,Cozumel,0001,Cozumel,0916,001,65,8
23,Quintana Roo,001,Cozumel,0001,Cozumel,0916,002,151,21
23,Quintana Roo,001,Cozumel,0001,Cozumel,0916,003,127,20
23,Quintana Roo,001,Cozumel,0001,Cozumel,0916,004,68,12
23,Quintana Roo,001,Cozumel,0001,Cozumel,0916,005,55,8
23,Quintana Roo,001,Cozumel,0001,Cozumel,0916,006,67,14
23,Quintana Roo,001,Cozumel,0001,Cozumel,0916,007,98,19
23,Quintana Roo,001,Cozumel,0001,Cozumel,0916,008,68,9
23,Quintana Roo,001,Cozumel,0001,Cozumel,0916,009,139,26
23,Quintana Roo,001,Cozumel,0001,Cozumel,0916,011,193,26
23,Quintana Roo,001,Cozumel,0001,Total AGEB urbana,0920,000,541,51
23,Quintana Roo,001,Cozumel,0001,Cozumel,0920,001,541,51
23,Quintana Roo,001,Cozumel,0001,Total AGEB urbana,094A,000,165,51
23,Quintana Roo,001,Cozumel,0001,Cozumel,094A,001,28,12
23,Quintana Roo,001,Cozumel,0001,Cozumel,094A,002,0,0
23,Quintana Roo,001,Cozumel,0001,Cozumel,094A,003,0,0
23,Quintana Roo,001,Cozumel,0001,Cozumel,094A,006,95,27
23,Quintana Roo,001,Cozumel,0001,Cozumel,094A,008,42,12
23,Quintana Roo,001,Cozumel,0001,Total AGEB urbana,0973,000,8,3
23,Quintana Roo,001,Cozumel,0001,Cozumel,0973,001,3,*
23,Quintana Roo,001,Cozumel,0001,Cozumel,0973,002,5,*
23,Quintana Roo,001,Cozumel,0001,Cozumel,0973,003,0,0
23,Quintana Roo,001,Cozumel,0001,Total AGEB urbana,0992,000,57,4
23,Quintana Roo,001,Cozumel,0001,Cozumel,0992,001,57,4
23,Quintana Roo,001,Cozumel,0001,Total AGEB urbana,1007,000,91,8
23,Quintana Roo,001,Cozumel,0001,Cozumel,1007,001,15,*
23,Quintana Roo,001,Cozumel,0001,Cozumel,1007,002,34,*
23,Quintana Roo,001,Cozumel,0001,Cozumel,1007,003,27,3
